order_id,device_id,order_creation_time,preceding_event,following_event,previous_status,status_time,count_total_events_before_3min,count_status_code_0_before_3min,count_status_code_200_before_3min,count_status_code_401_before_3min,count_error_econnaborted_before_3min,count_error_generic_error_before_3min,count_no_error_code_before_3min,count_total_events_after_3min,count_status_code_0_after_3min,count_status_code_200_after_3min,count_status_code_401_after_3min,count_error_econnaborted_after_3min,count_error_generic_error_after_3min,count_no_error_code_after_3min,count_total_events_before_60min,count_status_code_0_before_60min,count_status_code_200_before_60min,count_status_code_401_before_60min,count_error_econnaborted_before_60min,count_error_generic_error_before_60min,count_no_error_code_before_60min
102639184,0799e9e6-dd31-43e5-adc0-7161841ee8a8,2020-02-26 21:00:28,2020-02-26 21:00:16.905,2020-02-26 21:00:32.671,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,192,0,192,0,0,0,192
102639221,7334b116-f0d8-4391-b89e-597d85c4ad0e,2020-02-26 21:00:46,2020-02-26 21:00:13.828,2020-02-26 21:02:14.746,,,7,0,7,0,0,0,7,4,0,4,0,0,0,4,7,0,7,0,0,0,7
102639272,e7dd9fe8-03e8-41ae-abc7-8a4b0b098971,2020-02-26 21:00:50,2020-02-26 21:00:20.271,2020-02-26 21:00:55.306,ONLINE,2020-02-26 19:22:27.729,5,2,3,0,2,0,3,4,3,1,0,3,0,1,47,8,39,0,8,0,39
102638731,c7fa936b-efa7-4aba-be41-62c21551e2a1,2020-02-26 21:01:00,2020-02-26 21:00:51.137,2020-02-26 21:01:07.078,,,11,0,11,0,0,0,11,6,0,6,0,0,0,6,139,0,139,0,0,0,139
102639442,b16ec522-f02a-4f7d-9ba1-80423b91bd37,2020-02-26 21:01:26,2020-02-26 21:01:13.423,2020-02-26 21:01:29.261,,,10,0,10,0,0,0,10,10,0,10,0,0,0,10,75,0,75,0,0,0,75
102638946,4a771d87-1cc3-4531-a671-9a2ae14628f0,2020-02-26 21:01:30,2020-02-26 21:01:16.664,2020-02-26 21:01:33.283,ONLINE,2020-02-26 10:36:15.630,11,0,11,0,0,0,11,12,0,12,0,0,0,12,215,0,215,0,0,0,215
102639457,b5c8331f-d9bf-4183-9a80-bfef39b88ca3,2020-02-26 21:01:40,2020-02-26 21:01:34.497,2020-02-26 21:01:40.810,,,23,0,23,0,0,0,23,23,0,23,0,0,0,23,359,2,357,0,0,2,357
102639115,b5abcecd-8afe-4fe5-9c4c-a6539308984f,2020-02-26 21:01:41,2020-02-26 21:01:40.472,2020-02-26 21:01:55.721,ONLINE,2020-02-26 15:14:18.038,14,0,14,0,0,0,14,11,0,11,0,0,0,11,233,0,233,0,0,0,233
102638620,4e3a2f5c-8364-468f-abaa-0eb6deb984ef,2020-02-26 21:01:50,2020-02-26 21:01:44.486,2020-02-26 21:02:15.986,,,10,0,10,0,0,0,10,12,0,12,0,0,0,12,212,0,212,0,0,0,212
102639241,1f431c5f-3ee7-4e5a-a450-1f31779bfd53,2020-02-26 21:01:55,2020-02-26 21:01:48.354,2020-02-26 21:02:03.715,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,228,0,228,0,0,0,228
102638647,855079dc-37b0-46a4-b137-97b596fd284a,2020-02-26 21:02:06,2020-02-26 21:02:05.795,2020-02-26 21:02:21.310,,,13,0,13,0,0,0,13,11,0,11,0,0,0,11,229,0,229,0,0,0,229
102639492,1cdc8ef5-3752-4200-8b84-3a1df38b195f,2020-02-26 21:02:21,2020-02-26 21:01:35.535,2020-02-26 21:03:36.863,ONLINE,2020-02-26 13:00:33.317,8,0,8,0,0,0,8,7,0,7,0,0,0,7,198,4,194,0,4,0,194
102639621,ce095f7d-949d-48da-a48c-cbf2e496c1b9,2020-02-26 21:02:26,2020-02-26 21:02:13.129,2020-02-26 21:02:28.819,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,226,0,226,0,0,0,226
102635341,1cdc8ef5-3752-4200-8b84-3a1df38b195f,2020-02-26 21:02:28,2020-02-26 21:01:35.535,2020-02-26 21:03:36.863,ONLINE,2020-02-26 13:00:33.317,8,0,8,0,0,0,8,7,0,7,0,0,0,7,198,4,194,0,4,0,194
102639117,7f165816-17f9-43ec-92f3-51cb4c50eb93,2020-02-26 21:02:31,2020-02-26 21:01:48.972,2020-02-26 21:02:58.039,ONLINE,2020-02-26 20:58:29.095,6,1,5,0,0,1,5,8,0,8,0,0,0,8,41,5,36,0,0,5,36
102639460,b5abcecd-8afe-4fe5-9c4c-a6539308984f,2020-02-26 21:02:47,2020-02-26 21:02:10.988,2020-02-26 21:02:48.428,ONLINE,2020-02-26 15:14:18.038,10,0,10,0,0,0,10,14,0,14,0,0,0,14,230,0,230,0,0,0,230
102639558,1fd7aa1c-06c2-4dd7-bc01-4de03a7694cc,2020-02-26 21:02:48,2020-02-26 21:02:43.059,2020-02-26 21:02:59.519,ONLINE,2020-02-26 20:47:35.066,12,0,12,0,0,0,12,11,0,11,0,0,0,11,175,1,174,0,1,0,174
102639556,855079dc-37b0-46a4-b137-97b596fd284a,2020-02-26 21:03:53,2020-02-26 21:03:40.713,2020-02-26 21:03:56.568,,,12,0,12,0,0,0,12,13,0,13,0,0,0,13,228,0,228,0,0,0,228
102640150,f36d83fd-bd3f-4f0f-90f3-94403ee2e754,2020-02-26 21:04:29,2020-02-26 21:04:20.235,2020-02-26 21:04:35.825,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,230,0,230,0,0,0,230
102639489,4a771d87-1cc3-4531-a671-9a2ae14628f0,2020-02-26 21:04:55,2020-02-26 21:04:45.196,2020-02-26 21:05:01.202,ONLINE,2020-02-26 10:36:15.630,11,0,11,0,0,0,11,11,0,11,0,0,0,11,216,0,216,0,0,0,216
102640430,9df98071-0c86-461d-94d0-3a13533172da,2020-02-26 21:05:44,2020-02-26 21:05:33.399,2020-02-26 21:05:48.744,,,14,0,14,0,0,0,14,13,0,13,0,0,0,13,234,0,234,0,0,0,234
102640518,c1408d0d-0ad0-4240-80db-873f011778f2,2020-02-26 21:06:01,2020-02-26 21:05:56.356,2020-02-26 21:06:15.015,,,12,0,12,0,0,0,12,10,0,10,0,0,0,10,225,0,225,0,0,0,225
102640519,7995c021-8983-4f53-902f-2a089944c501,2020-02-26 21:06:16,2020-02-26 21:06:09.574,2020-02-26 21:06:24.888,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,232,0,232,0,0,0,232
102639819,855079dc-37b0-46a4-b137-97b596fd284a,2020-02-26 21:06:26,2020-02-26 21:06:22.560,2020-02-26 21:06:38.471,,,13,0,13,0,0,0,13,11,0,11,0,0,0,11,230,0,230,0,0,0,230
102640492,dea02fd8-5394-4568-9179-8ef81c495829,2020-02-26 21:06:30,2020-02-26 21:06:21.473,2020-02-26 21:06:38.608,ONLINE,2020-02-26 16:28:36.507,11,0,11,0,0,0,11,11,0,11,0,0,0,11,209,0,209,0,0,0,209
102639674,b5abcecd-8afe-4fe5-9c4c-a6539308984f,2020-02-26 21:07:02,2020-02-26 21:06:59.729,2020-02-26 21:07:15.043,ONLINE,2020-02-26 15:14:18.038,13,0,13,0,0,0,13,11,0,11,0,0,0,11,234,0,234,0,0,0,234
102639941,47467f81-7c37-44bf-8f1a-6a96c13e482e,2020-02-26 21:07:07,2020-02-26 21:07:02.535,2020-02-26 21:07:09.949,,,11,0,11,0,0,0,11,22,0,22,0,0,0,22,395,0,395,0,0,0,395
102640897,98ea8a79-99f3-4b6a-ac1f-a0e357441244,2020-02-26 21:07:32,2020-02-26 21:07:21.652,2020-02-26 21:07:36.967,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,222,0,222,0,0,0,222
102640788,4a771d87-1cc3-4531-a671-9a2ae14628f0,2020-02-26 21:07:53,2020-02-26 21:07:40.607,2020-02-26 21:07:56.647,ONLINE,2020-02-26 10:36:15.630,11,0,11,0,0,0,11,11,0,11,0,0,0,11,217,0,217,0,0,0,217
102640941,4e45b3b4-85c0-4b77-b773-b85d63948f3f,2020-02-26 21:08:03,2020-02-26 21:07:59.997,2020-02-26 21:08:15.265,,,12,0,12,0,0,0,12,11,0,11,0,0,0,11,233,0,233,0,0,0,233
102640802,269bfda4-bba8-4720-99d5-123381c14fbc,2020-02-26 21:08:07,2020-02-26 21:07:54.624,2020-02-26 21:08:10.055,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,232,0,232,0,0,0,232
102641011,28267633-0634-49d5-b7ab-0b9882a9ab71,2020-02-26 21:08:08,2020-02-26 21:08:01.998,2020-02-26 21:08:17.281,,,22,0,22,0,0,0,22,22,0,22,0,0,0,22,286,12,274,0,2,10,274
102641191,02829daf-1952-4e03-9f45-58dd49a4b4d7,2020-02-26 21:08:53,2020-02-26 21:08:43.220,2020-02-26 21:08:59.116,ONLINE,2020-02-26 18:37:57.749,11,0,11,0,0,0,11,12,0,12,0,0,0,12,234,0,234,0,0,0,234
102640618,ca4c302b-ab0d-4fbe-9941-9fda0668ddef,2020-02-26 21:08:54,2020-02-26 21:08:44.268,2020-02-26 21:08:59.806,ONLINE,2020-02-26 20:26:36.081,12,0,12,0,0,0,12,12,0,12,0,0,0,12,187,0,187,0,0,0,187
102641304,486e54ed-c4c2-43c6-a26e-9fd7b27b2a1f,2020-02-26 21:10:05,2020-02-26 21:10:01.049,2020-02-26 21:10:32.298,,,11,0,11,0,0,0,11,10,0,10,0,0,0,10,187,4,183,0,4,0,183
102641539,9df98071-0c86-461d-94d0-3a13533172da,2020-02-26 21:10:09,2020-02-26 21:09:57.313,2020-02-26 21:10:12.864,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,234,0,234,0,0,0,234
102641378,b5abcecd-8afe-4fe5-9c4c-a6539308984f,2020-02-26 21:10:42,2020-02-26 21:10:34.101,2020-02-26 21:10:49.588,ONLINE,2020-02-26 15:14:18.038,11,0,11,0,0,0,11,12,0,12,0,0,0,12,234,0,234,0,0,0,234
102640753,47467f81-7c37-44bf-8f1a-6a96c13e482e,2020-02-26 21:10:50,2020-02-26 21:10:47.056,2020-02-26 21:11:00.558,,,23,0,23,0,0,0,23,21,0,21,0,0,0,21,394,0,394,0,0,0,394
102641537,92b9cd19-ed3d-499b-b7b9-25725ae6c8c7,2020-02-26 21:11:26,2020-02-26 21:11:22.836,2020-02-26 21:11:38.387,,,12,0,12,0,0,0,12,11,0,11,0,0,0,11,219,0,219,0,0,0,219
102641968,b5c8331f-d9bf-4183-9a80-bfef39b88ca3,2020-02-26 21:12:19,2020-02-26 21:12:16.120,2020-02-26 21:12:19.303,,,23,0,23,0,0,0,23,23,0,23,0,0,0,23,391,2,389,0,0,2,389
102641698,15f3a119-fa85-4cea-bf80-5f5d1d30f719,2020-02-26 21:12:59,2020-02-26 21:12:45.416,2020-02-26 21:13:03.650,,,10,0,10,0,0,0,10,11,0,11,0,0,0,11,212,1,211,0,1,0,211
102641809,47467f81-7c37-44bf-8f1a-6a96c13e482e,2020-02-26 21:13:17,2020-02-26 21:13:06.459,2020-02-26 21:13:19.832,,,21,0,21,0,0,0,21,23,0,23,0,0,0,23,392,0,392,0,0,0,392
102642462,81fa4b47-096a-4def-9eaa-dff4ff5a21e6,2020-02-26 21:14:09,2020-02-26 21:13:06.830,2020-02-26 21:14:21.461,,,4,0,4,0,0,0,4,5,0,5,0,0,0,5,65,0,65,0,0,0,65
102642165,2bb11f99-ab21-4628-abe6-b919da8fbf34,2020-02-26 21:14:29,2020-02-26 21:14:20.601,2020-02-26 21:14:37.920,,,2,0,2,0,0,0,2,10,0,10,0,0,0,10,30,0,30,0,0,0,30
102642381,096bf5c3-bfbf-4f3e-ac97-e09200c1d1ba,2020-02-26 21:14:40,2020-02-26 21:14:39.929,2020-02-26 21:14:55.213,,,11,0,11,0,0,0,11,11,0,11,0,0,0,11,229,0,229,0,0,0,229
102641985,9df98071-0c86-461d-94d0-3a13533172da,2020-02-26 21:14:54,2020-02-26 21:14:48.268,2020-02-26 21:15:03.623,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,235,0,235,0,0,0,235
102642694,da7f8319-6c44-4a4e-a8aa-d759f89556d2,2020-02-26 21:15:26,2020-02-26 21:15:11.569,2020-02-26 21:15:28.063,,,11,0,11,0,0,0,11,11,0,11,0,0,0,11,202,0,202,0,0,0,202
102642808,c321b47e-940b-47ff-92a0-3e4eeeb5550f,2020-02-26 21:15:40,2020-02-26 21:15:26.354,2020-02-26 21:15:42.240,,,7,0,7,0,0,0,7,12,0,12,0,0,0,12,7,0,7,0,0,0,7
102642777,a8d153dc-2294-4446-b190-78dd8c306e74,2020-02-26 21:15:41,2020-02-26 21:15:35.063,2020-02-26 21:15:50.430,ONLINE,2020-02-26 11:30:14.088,12,0,12,0,0,0,12,11,0,11,0,0,0,11,220,1,219,0,1,0,219
102642831,9fa99981-db15-45fd-a1ea-9946d9560a4e,2020-02-26 21:16:52,2020-02-26 21:16:50.247,2020-02-26 21:17:05.799,,,12,0,12,0,0,0,12,11,0,11,0,0,0,11,232,0,232,0,0,0,232
102642819,855079dc-37b0-46a4-b137-97b596fd284a,2020-02-26 21:17:02,2020-02-26 21:16:47.936,2020-02-26 21:17:03.440,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,229,0,229,0,0,0,229
102643081,291c24b6-8494-4737-83fb-704568933f7d,2020-02-26 21:17:03,2020-02-26 21:16:55.532,2020-02-26 21:17:10.856,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,233,0,233,0,0,0,233
102643141,e7dd9fe8-03e8-41ae-abc7-8a4b0b098971,2020-02-26 21:17:48,2020-02-26 21:17:29.209,2020-02-26 21:18:07.498,ONLINE,2020-02-26 19:22:27.729,6,2,4,0,2,0,4,8,1,7,0,1,0,7,83,16,67,0,16,0,67
102643186,36378651-b4ae-4f25-82f1-03bec54e9b1e,2020-02-26 21:17:53,2020-02-26 21:17:39.876,2020-02-26 21:17:54.818,ONLINE,2020-02-26 10:53:10.040,11,0,11,0,0,0,11,12,0,12,0,0,0,12,232,0,232,0,0,0,232
102643167,37038c92-5c1d-4fa8-8416-1c0402eaf002,2020-02-26 21:18:28,2020-02-26 21:17:56.820,2020-02-26 21:18:35.623,ONLINE,2020-02-26 20:02:33.866,9,0,9,0,0,0,9,6,1,5,0,1,0,5,50,2,48,0,1,1,48
102642867,9df98071-0c86-461d-94d0-3a13533172da,2020-02-26 21:19:03,2020-02-26 21:18:53.574,2020-02-26 21:19:08.898,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,234,0,234,0,0,0,234
102642422,90e952f1-0bda-41b8-a314-9d3950192679,2020-02-26 21:19:40,2020-02-26 21:19:35.998,2020-02-26 21:20:17.586,,,7,0,7,0,0,0,7,3,0,3,0,0,0,3,15,0,15,0,0,0,15
102643682,1f431c5f-3ee7-4e5a-a450-1f31779bfd53,2020-02-26 21:20:15,2020-02-26 21:20:14.180,2020-02-26 21:20:29.567,,,12,0,12,0,0,0,12,11,0,11,0,0,0,11,229,0,229,0,0,0,229
102643847,4a771d87-1cc3-4531-a671-9a2ae14628f0,2020-02-26 21:20:25,2020-02-26 21:20:20.257,2020-02-26 21:20:35.398,ONLINE,2020-02-26 10:36:15.630,11,0,11,0,0,0,11,11,0,11,0,0,0,11,218,0,218,0,0,0,218
102643825,e11ac19f-86ec-494f-b34b-cdc6e7d90d0f,2020-02-26 21:20:25,2020-02-26 21:20:14.415,2020-02-26 21:20:30.113,ONLINE,2020-02-26 19:23:09.416,11,0,11,0,0,0,11,12,0,12,0,0,0,12,230,0,230,0,0,0,230
102643781,a8d153dc-2294-4446-b190-78dd8c306e74,2020-02-26 21:20:31,2020-02-26 21:20:20.916,2020-02-26 21:20:37.642,ONLINE,2020-02-26 11:30:14.088,12,0,12,0,0,0,12,12,0,12,0,0,0,12,224,0,224,0,0,0,224
102643878,1cdc8ef5-3752-4200-8b84-3a1df38b195f,2020-02-26 21:20:36,2020-02-26 21:20:21.805,2020-02-26 21:20:40.970,ONLINE,2020-02-26 13:00:33.317,11,0,11,0,0,0,11,9,1,8,0,1,0,8,202,1,201,0,1,0,201
102644043,b52998dd-79f1-4783-bb66-457406292d36,2020-02-26 21:21:32,2020-02-26 21:21:23.149,2020-02-26 21:21:42.770,,,1,0,1,0,0,0,1,10,0,10,0,0,0,10,35,0,35,0,0,0,35
102644061,58a2bb21-9182-4885-9dae-e51d511f7fb0,2020-02-26 21:21:32,2020-02-26 21:21:15.859,2020-02-26 21:21:33.041,,,10,0,10,0,0,0,10,11,0,11,0,0,0,11,201,1,200,0,1,0,200
102644108,15e99c9d-7433-480a-92fd-9dfc05595855,2020-02-26 21:21:42,2020-02-26 21:21:32.882,2020-02-26 21:21:48.237,,,12,0,12,0,0,0,12,9,0,9,0,0,0,9,114,1,113,0,1,0,113
102644102,4e45b3b4-85c0-4b77-b773-b85d63948f3f,2020-02-26 21:21:48,2020-02-26 21:21:29.834,2020-02-26 21:21:52.294,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,233,0,233,0,0,0,233
102644263,9fa99981-db15-45fd-a1ea-9946d9560a4e,2020-02-26 21:22:28,2020-02-26 21:22:16.707,2020-02-26 21:22:32.072,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,231,0,231,0,0,0,231
102643499,47467f81-7c37-44bf-8f1a-6a96c13e482e,2020-02-26 21:23:08,2020-02-26 21:22:57.411,2020-02-26 21:23:13.534,,,21,0,21,0,0,0,21,21,0,21,0,0,0,21,395,0,395,0,0,0,395
102644525,da7f8319-6c44-4a4e-a8aa-d759f89556d2,2020-02-26 21:23:47,2020-02-26 21:23:45.066,2020-02-26 21:24:01.219,,,11,0,11,0,0,0,11,11,0,11,0,0,0,11,202,0,202,0,0,0,202
102644271,e7dd9fe8-03e8-41ae-abc7-8a4b0b098971,2020-02-26 21:24:09,2020-02-26 21:24:02.881,2020-02-26 21:24:37.940,ONLINE,2020-02-26 19:22:27.729,10,0,10,0,0,0,10,7,1,6,0,1,0,6,101,17,84,0,17,0,84
102644688,15e99c9d-7433-480a-92fd-9dfc05595855,2020-02-26 21:24:29,2020-02-26 21:24:21.972,2020-02-26 21:24:37.313,,,9,0,9,0,0,0,9,11,0,11,0,0,0,11,118,1,117,0,1,0,117
102644788,c5175309-2f8b-400f-9854-28d1635fa47a,2020-02-26 21:25:11,2020-02-26 21:22:48.329,2020-02-26 21:27:38.108,,,1,0,1,0,0,0,1,3,0,3,0,0,0,3,2,0,2,0,0,0,2
102643006,1cdc8ef5-3752-4200-8b84-3a1df38b195f,2020-02-26 21:25:20,2020-02-26 21:25:09.281,2020-02-26 21:25:24.610,ONLINE,2020-02-26 13:00:33.317,10,0,10,0,0,0,10,11,0,11,0,0,0,11,200,2,198,0,2,0,198
102644870,0799e9e6-dd31-43e5-adc0-7161841ee8a8,2020-02-26 21:25:26,2020-02-26 21:25:18.076,2020-02-26 21:25:34.174,,,11,0,11,0,0,0,11,11,0,11,0,0,0,11,227,0,227,0,0,0,227
102643698,47467f81-7c37-44bf-8f1a-6a96c13e482e,2020-02-26 21:26:02,2020-02-26 21:25:51.428,2020-02-26 21:26:06.050,,,19,0,19,0,0,0,19,23,0,23,0,0,0,23,391,0,391,0,0,0,391
102644209,9df98071-0c86-461d-94d0-3a13533172da,2020-02-26 21:26:11,2020-02-26 21:26:01.889,2020-02-26 21:26:17.137,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,234,0,234,0,0,0,234
102645054,ce095f7d-949d-48da-a48c-cbf2e496c1b9,2020-02-26 21:26:16,2020-02-26 21:26:08.545,2020-02-26 21:26:23.871,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,230,0,230,0,0,0,230
102644863,4a771d87-1cc3-4531-a671-9a2ae14628f0,2020-02-26 21:26:26,2020-02-26 21:26:09.876,2020-02-26 21:26:26.230,ONLINE,2020-02-26 10:36:15.630,10,0,10,0,0,0,10,11,0,11,0,0,0,11,217,0,217,0,0,0,217
102643169,dea02fd8-5394-4568-9179-8ef81c495829,2020-02-26 21:26:37,2020-02-26 21:26:23.541,2020-02-26 21:26:39.383,ONLINE,2020-02-26 16:28:36.507,10,0,10,0,0,0,10,12,0,12,0,0,0,12,226,0,226,0,0,0,226
102645250,b16ec522-f02a-4f7d-9ba1-80423b91bd37,2020-02-26 21:27:35,2020-02-26 21:27:06.283,2020-02-26 21:28:22.273,,,2,0,2,0,0,0,2,7,0,7,0,0,0,7,78,0,78,0,0,0,78
102645334,7995c021-8983-4f53-902f-2a089944c501,2020-02-26 21:27:58,2020-02-26 21:27:48.462,2020-02-26 21:28:03.885,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,232,0,232,0,0,0,232
102645247,4949cbf9-7982-446d-816d-78da02868425,2020-02-26 21:28:03,2020-02-26 21:27:51.484,2020-02-26 21:28:06.814,,,4,0,4,0,0,0,4,12,0,12,0,0,0,12,4,0,4,0,0,0,4
102645335,4e45b3b4-85c0-4b77-b773-b85d63948f3f,2020-02-26 21:28:08,2020-02-26 21:27:58.899,2020-02-26 21:28:14.223,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,233,0,233,0,0,0,233
102645414,9df98071-0c86-461d-94d0-3a13533172da,2020-02-26 21:28:14,2020-02-26 21:28:05.771,2020-02-26 21:28:21.053,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,234,0,234,0,0,0,234
102645210,1cdc8ef5-3752-4200-8b84-3a1df38b195f,2020-02-26 21:28:34,2020-02-26 21:28:14.702,2020-02-26 21:28:35.571,ONLINE,2020-02-26 13:00:33.317,10,0,10,0,0,0,10,11,0,11,0,0,0,11,200,2,198,0,2,0,198
102645601,4949cbf9-7982-446d-816d-78da02868425,2020-02-26 21:29:04,2020-02-26 21:28:53.094,2020-02-26 21:29:08.466,,,8,0,8,0,0,0,8,11,0,11,0,0,0,11,8,0,8,0,0,0,8
102645261,4949cbf9-7982-446d-816d-78da02868425,2020-02-26 21:29:19,2020-02-26 21:29:08.466,2020-02-26 21:29:23.904,,,9,0,9,0,0,0,9,11,0,11,0,0,0,11,9,0,9,0,0,0,9
102645659,7995c021-8983-4f53-902f-2a089944c501,2020-02-26 21:29:24,2020-02-26 21:29:21.074,2020-02-26 21:29:36.337,,,12,0,12,0,0,0,12,11,0,11,0,0,0,11,232,0,232,0,0,0,232
102645770,37038c92-5c1d-4fa8-8416-1c0402eaf002,2020-02-26 21:29:44,2020-02-26 21:29:40.670,2020-02-26 21:31:57.687,ONLINE,2020-02-26 20:02:33.866,6,0,6,0,0,0,6,3,1,2,0,0,1,2,59,3,56,0,2,1,56
102645934,096bf5c3-bfbf-4f3e-ac97-e09200c1d1ba,2020-02-26 21:30:46,2020-02-26 21:30:36.509,2020-02-26 21:30:51.749,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,229,0,229,0,0,0,229
102645961,1cdc8ef5-3752-4200-8b84-3a1df38b195f,2020-02-26 21:31:05,2020-02-26 21:30:58.616,2020-02-26 21:31:15.043,ONLINE,2020-02-26 13:00:33.317,10,0,10,0,0,0,10,9,0,9,0,0,0,9,199,2,197,0,2,0,197
102646016,096bf5c3-bfbf-4f3e-ac97-e09200c1d1ba,2020-02-26 21:31:16,2020-02-26 21:31:07.001,2020-02-26 21:31:22.338,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,229,0,229,0,0,0,229
102646103,15f3a119-fa85-4cea-bf80-5f5d1d30f719,2020-02-26 21:31:46,2020-02-26 21:31:43.009,2020-02-26 21:31:58.439,,,11,0,11,0,0,0,11,10,0,10,0,0,0,10,209,1,208,0,1,0,208
102646267,096bf5c3-bfbf-4f3e-ac97-e09200c1d1ba,2020-02-26 21:32:33,2020-02-26 21:32:23.515,2020-02-26 21:32:38.770,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,229,0,229,0,0,0,229
102646196,ef006deb-66e4-4a21-88bc-88c1f2a88ccd,2020-02-26 21:32:42,2020-02-26 21:32:31.188,2020-02-26 21:32:46.536,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,233,0,233,0,0,0,233
102646342,b52998dd-79f1-4783-bb66-457406292d36,2020-02-26 21:32:53,2020-02-26 21:32:39.119,2020-02-26 21:33:21.991,,,4,0,4,0,0,0,4,8,0,8,0,0,0,8,49,0,49,0,0,0,49
102646316,269bfda4-bba8-4720-99d5-123381c14fbc,2020-02-26 21:32:53,2020-02-26 21:32:43.608,2020-02-26 21:32:59.012,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,231,0,231,0,0,0,231
102646527,4e45b3b4-85c0-4b77-b773-b85d63948f3f,2020-02-26 21:34:14,2020-02-26 21:34:06.209,2020-02-26 21:34:21.489,,,12,0,12,0,0,0,12,11,0,11,0,0,0,11,233,0,233,0,0,0,233
102646656,27f5eb05-40d4-449d-a7e6-ddb764a6944a,2020-02-26 21:34:28,2020-02-26 21:33:44.979,2020-02-26 21:37:18.163,,,7,0,7,0,0,0,7,1,0,1,0,0,0,1,44,0,44,0,0,0,44
102646722,096bf5c3-bfbf-4f3e-ac97-e09200c1d1ba,2020-02-26 21:34:54,2020-02-26 21:34:41.138,2020-02-26 21:34:56.447,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,228,0,228,0,0,0,228
102646850,ce095f7d-949d-48da-a48c-cbf2e496c1b9,2020-02-26 21:35:41,2020-02-26 21:35:30.837,2020-02-26 21:35:46.411,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,230,0,230,0,0,0,230
102646839,096bf5c3-bfbf-4f3e-ac97-e09200c1d1ba,2020-02-26 21:36:05,2020-02-26 21:35:57.622,2020-02-26 21:36:13.098,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,229,0,229,0,0,0,229
102646945,b7e8b7f2-2df9-4f76-ace0-ccf5069db701,2020-02-26 21:36:21,2020-02-26 21:36:14.660,2020-02-26 21:36:30.283,ONLINE,2020-02-26 14:34:43.494,12,0,12,0,0,0,12,12,0,12,0,0,0,12,220,0,220,0,0,0,220
102646949,4949cbf9-7982-446d-816d-78da02868425,2020-02-26 21:36:31,2020-02-26 21:36:18.772,2020-02-26 21:36:36.140,,,11,0,11,0,0,0,11,2,0,2,0,0,0,2,35,0,35,0,0,0,35
102646996,1fd7aa1c-06c2-4dd7-bc01-4de03a7694cc,2020-02-26 21:36:32,2020-02-26 21:36:20.417,2020-02-26 21:36:36.332,ONLINE,2020-02-26 20:47:35.066,8,0,8,0,0,0,8,12,0,12,0,0,0,12,183,0,183,0,0,0,183
102647028,4949cbf9-7982-446d-816d-78da02868425,2020-02-26 21:36:41,2020-02-26 21:36:36.140,2020-02-26 21:36:51.491,,,11,0,11,0,0,0,11,1,0,1,0,0,0,1,36,0,36,0,0,0,36
102647214,a8e81a48-afae-41c3-88b1-92dc858fe556,2020-02-26 21:37:57,2020-02-26 21:37:47.176,2020-02-26 21:38:02.626,ONLINE,2020-02-26 19:15:06.294,12,0,12,0,0,0,12,12,0,12,0,0,0,12,233,0,233,0,0,0,233
102647264,7995c021-8983-4f53-902f-2a089944c501,2020-02-26 21:38:28,2020-02-26 21:38:16.950,2020-02-26 21:38:32.205,,,12,0,12,0,0,0,12,12,0,12,0,0,0,12,232,0,232,0,0,0,232
102647386,ce095f7d-949d-48da-a48c-cbf2e496c1b9,2020-02-26 21:38:57,2020-02-26 21:38:53.692,2020-02-26 21:39:09.393,,,12,0,12,0,0,0,12,11,0,11,0,0,0,11,231,0,231,0,0,0,231
102647376,ce095f7d-949d-48da-a48c-cbf2e496c1b9,2020-02-26 21:39:03,2020-02-26 21:38:53.692,2020-02-26 21:39:09.393,,,11,0,11,0,0,0,11,12,0,12,0,0,0,12,230,0,230,0,0,0,230
